id_text,palabra,palNum,palNumGobal,pred,logit_pred,nCompletadas
5,leyes,10,1235,0.12087912087912088,-0.8616973018337185,91.0
5,de,11,1236,0.8241758241758241,0.6709412807357751,91.0
5,la,12,1237,0.6593406593406593,0.28678955654937094,91.0
5,variación,13,1238,0.01098901098901099,-1.9542425094393248,91.0
5,En,0,1360,,,
5,el,1,1361,0.0707070707070707,-1.1186897873312984,99.0
5,último,2,1362,0.0,-2.271841606536499,94.0
5,capítulo,3,1363,0.010638297872340425,-1.9684829485539352,94.0
5,daré,4,1364,0.0,-2.271841606536499,94.0
5,un,5,1365,0.06382978723404255,-1.166331421766525,94.0
5,breve,6,1366,0.06382978723404255,-1.166331421766525,94.0
5,resumen,7,1367,0.5319148936170213,0.05551732784983133,94.0
5,de,8,1368,0.7872340425531915,0.568201724066995,94.0
5,toda,9,1369,0.010638297872340425,-1.9684829485539352,94.0
5,la,10,1370,0.9468085106382979,1.2504200023088938,94.0
5,obra,11,1371,0.0851063829787234,-1.0314084642516241,94.0
5,Los,0,1978,,,
5,efectos,1,1979,0.0,-2.2380461031287955,87.0
5,en,2,1980,0.0,-2.2278867046136734,85.0
5,la,3,1981,0.3411764705882353,-0.28579002910724427,85.0
5,descendencia,4,1982,0.0,-2.2278867046136734,85.0
5,son,5,1983,0.16470588235294117,-0.7051303130408373,85.0
5,determinados,6,1984,0.0,-2.2278867046136734,85.0
5,o,7,1985,0.0,-2.2278867046136734,85.0
5,indeterminados,8,1986,0.2235294117647059,-0.5407903345890397,85.0
5,Esto,0,2531,,,
5,se,1,2532,0.0,-2.1958996524092336,79.0
5,atribuye,2,2533,0.0,-2.1903316981702914,78.0
5,en,3,2534,0.0,-2.1903316981702914,78.0
5,general,4,2535,0.05128205128205128,-1.2671717284030137,78.0
5,aunque,5,2536,0.0,-2.1903316981702914,78.0
5,erróneamente,6,2537,0.0,-2.1903316981702914,78.0
5,a,7,2538,0.5641025641025641,0.11197375944393234,78.0
5,instintos,8,2539,0.01282051282051282,-1.8864907251724818,78.0
5,viciados,9,2540,0.01282051282051282,-1.8864907251724818,78.0
5,Muchas,0,2541,,,
5,plantas,1,2542,0.0,-2.2810333672477277,96.0
5,exóticas,2,2543,0.0,-2.2764618041732443,95.0
5,tienen,3,2544,0.17894736842105263,-0.6616456813122065,95.0
5,polen,4,2545,0.0,-2.2764618041732443,95.0
5,completamente,5,2546,0.0,-2.2764618041732443,95.0
5,inútil,6,2547,0.021052631578947368,-1.667452952889954,95.0
5,Estas,0,2911,,,
5,variaciones,1,2912,0.0,-2.2576785748691846,91.0
5,de,2,2913,0.3595505617977528,-0.2507248773525854,89.0
5,brotes,3,2914,0.0,-2.2479732663618064,89.0
5,como,4,2915,0.011235955056179775,-1.9444826721501687,89.0
5,puede,5,2916,0.011235955056179775,-1.9444826721501687,89.0
5,llamárseles,6,2917,0.011235955056179775,-1.9444826721501687,89.0
5,pueden,7,2918,0.0,-2.2479732663618064,89.0
5,ser,8,2919,0.5617977528089888,0.10790539730951963,89.0
5,propagadas,9,2920,0.011235955056179775,-1.9444826721501687,89.0
5,por,10,2921,0.7528089887640449,0.48365212187862006,89.0
5,injertos,11,2922,0.011235955056179775,-1.9444826721501687,89.0
5,El,0,3067,,,
5,cambio,1,3068,0.0,-2.271841606536499,94.0
5,de,2,3069,0.43010752688172044,-0.12221587827282661,93.0
5,condiciones,3,3070,0.0,-2.2671717284030137,93.0
5,produce,4,3071,0.0,-2.2671717284030137,93.0
5,un,5,3072,0.3870967741935484,-0.19957235490520414,93.0
5,efecto,6,3073,0.06451612903225806,-1.1613680022349748,93.0
5,hereditario,7,3074,0.0,-2.2671717284030137,93.0
5,Sólo,0,3264,,,
5,me,1,3265,0.03260869565217391,-1.4722687519252504,92.0
5,referiré,2,3266,0.0,-2.2528530309798933,90.0
5,aquí,3,3267,0.0,-2.2528530309798933,90.0
5,a,4,3268,0.7888888888888889,0.5725047477662462,90.0
5,lo,5,3269,0.13333333333333333,-0.8129133566428557,90.0
5,que,6,3270,0.6,0.17609125905568115,90.0
5,puede,7,3271,0.0,-2.2528530309798933,90.0
5,llamarse,8,3272,0.0,-2.2528530309798933,90.0
5,variación,9,3273,0.0,-2.2528530309798933,90.0
5,correlativa,10,3274,0.0,-2.2528530309798933,90.0
5,Los,0,3319,,,
5,criadores,1,3320,0.0,-2.2764618041732443,95.0
5,creen,2,3321,0.0,-2.2671717284030137,93.0
5,que,3,3322,0.8924731182795699,0.9190780923760739,93.0
5,las,4,3323,0.10752688172043011,-0.919078092376074,93.0
5,patas,5,3324,0.0,-2.2671717284030137,93.0
5,largas,6,3325,0.0,-2.2671717284030137,93.0
5,van,7,3326,0.010752688172043012,-1.9637878273455551,93.0
5,casi,8,3327,0.010752688172043012,-1.9637878273455551,93.0
5,siempre,9,3328,0.1827956989247312,-0.6503646709025174,93.0
5,acompañadas,10,3329,0.0967741935483871,-0.9700367766225568,93.0
5,de,11,3330,0.8709677419354839,0.829303772831025,93.0
5,cabeza,12,3331,0.010752688172043012,-1.9637878273455551,93.0
5,alargada,13,3332,0.010752688172043012,-1.9637878273455551,93.0
5,Toda,0,3669,,,
5,variación,1,3670,0.0,-2.2624510897304293,92.0
5,que,2,3671,0.03296703296703297,-1.4673614174305063,91.0
5,no,3,3672,0.06593406593406594,-1.151267675330649,91.0
5,es,4,3673,0.054945054945054944,-1.235528446907549,91.0
5,hereditaria,5,3674,0.0,-2.2576785748691846,91.0
5,carece,6,3675,0.0,-2.2576785748691846,91.0
5,de,7,3676,0.9560439560439561,1.3374592612906566,91.0
5,importancia,8,3677,0.13186813186813187,-0.8184458452428166,91.0
5,para,9,3678,0.37362637362637363,-0.2243959386302363,91.0
5,nosotros,10,3679,0.0989010989010989,-0.9595713429443918,91.0
5,Las,0,3927,,,
5,leyes,1,3928,0.0,-2.2900346113625183,98.0
5,que,2,3929,0.09183673469387756,-0.9951474972055878,98.0
5,rigen,3,3930,0.19387755102040816,-0.6188734903376125,98.0
5,la,4,3931,0.1326530612244898,-0.8154755734074559,98.0
5,herencia,5,3932,0.0,-2.2900346113625183,98.0
5,son,6,3933,0.1836734693877551,-0.6478174818886375,98.0
5,en,7,3934,0.20408163265306123,-0.5910646070264991,98.0
5,su,8,3935,0.02040816326530612,-1.6812412373755872,98.0
5,mayor,9,3936,0.04081632653061224,-1.3710678622717363,98.0
5,parte,10,3937,0.5714285714285714,0.12493873660829992,98.0
5,desconocidas,11,3938,0.0,-2.2900346113625183,98.0
5,Creo,0,4209,,,
5,que,1,4210,0.8163265306122449,0.6478174818886375,98.0
5,esta,2,4211,0.010309278350515464,-1.9822712330395684,97.0
5,regla,3,4212,0.0,-2.285557309007774,97.0
5,es,4,4213,0.36082474226804123,-0.24832364514797822,97.0
5,de,5,4214,0.010309278350515464,-1.9822712330395684,97.0
5,suma,6,4215,0.041237113402061855,-1.3664229572259727,97.0
5,importancia,7,4216,0.7422680412371134,0.4593924877592309,97.0
5,para,8,4217,0.6391752577319587,0.24832364514797817,97.0
5,explicar,9,4218,0.0,-2.285557309007774,97.0
5,las,10,4219,0.041237113402061855,-1.3664229572259727,97.0
5,leyes,11,4220,0.09278350515463918,-0.9902401627108437,97.0
5,de,12,4221,0.8041237113402062,0.6133410017376516,97.0
5,la,13,4222,0.7319587628865979,0.43628500074825716,97.0
5,embriología,14,4223,0.0,-2.285557309007774,97.0
2,Rebeca,0,1,,,
2,no,1,2,0.011235955056179775,-1.9444826721501687,89.0
2,era,2,3,0.011235955056179775,-1.9444826721501687,89.0
2,ninguna,3,4,0.0,-2.2479732663618064,89.0
2,niña,4,5,0.011235955056179775,-1.9444826721501687,89.0
2,cuando,5,6,0.033707865168539325,-1.4573771965239053,89.0
2,la,6,7,0.07865168539325842,-1.0687158123694598,89.0
2,enviaron,7,8,0.0,-2.2479732663618064,89.0
2,a,8,9,0.9213483146067416,1.06871581236946,89.0
2,nuestra,9,10,0.011235955056179775,-1.9444826721501687,89.0
2,clínica,10,11,0.011235955056179775,-1.9444826721501687,89.0
2,Pero,0,220,,,
2,era,1,221,0.0,-2.2380461031287955,87.0
2,capaz,2,222,0.0,-2.2278867046136734,85.0
2,de,3,223,0.9294117647058824,1.119475840906798,85.0
2,afectos,4,224,0.0,-2.2278867046136734,85.0
2,cálidos,5,225,0.0,-2.2278867046136734,85.0
2,profundos,6,226,0.011764705882352941,-1.9242792860618816,85.0
2,apasionados,7,227,0.0,-2.2278867046136734,85.0
2,incluso,8,228,0.0,-2.2278867046136734,85.0
2,No,0,940,,,
2,había,1,941,0.010638297872340425,-1.9684829485539352,94.0
2,en,2,942,0.043010752688172046,-1.3473300153169505,93.0
2,su,3,943,0.0,-2.2671717284030137,93.0
2,postura,4,944,0.0,-2.2671717284030137,93.0
2,nada,5,945,0.3763440860215054,-0.21935994921266166,93.0
2,de,6,946,0.06451612903225806,-1.1613680022349748,93.0
2,la,7,947,0.03225806451612903,-1.4771212547196626,93.0
2,torpeza,8,948,0.0,-2.2671717284030137,93.0
2,que,9,949,0.7311827956989247,0.43456890403419873,93.0
2,tanto,10,950,0.010752688172043012,-1.9637878273455551,93.0
2,me,11,951,0.07526881720430108,-1.089400411229311,93.0
2,había,12,952,0.07526881720430108,-1.089400411229311,93.0
2,impresionado,13,953,0.03225806451612903,-1.4771212547196626,93.0
2,la,14,954,0.08602150537634409,-1.026328938722349,93.0
2,vez,15,955,0.23655913978494625,-0.5088356678968691,93.0
2,anterior,16,956,0.27956989247311825,-0.41110145473000853,93.0
2,Podría,0,996,,,
2,haber,1,997,0.10752688172043011,-0.919078092376074,93.0
2,sido,2,998,0.2717391304347826,-0.42813479402878885,92.0
2,una,3,999,0.2608695652173913,-0.45229767099463025,92.0
2,joven,4,1000,0.0,-2.2624510897304293,92.0
2,cualquiera,5,1001,0.0,-2.2624510897304293,92.0
2,disfrutando,6,1002,0.0,-2.2624510897304293,92.0
2,de,7,1003,0.6413043478260869,0.2523380717642566,92.0
2,un,8,1004,0.1956521739130435,-0.6139592146276701,92.0
2,bello,9,1005,0.0,-2.2624510897304293,92.0
2,día,10,1006,0.4673913043478261,-0.05672762444892704,92.0
2,de,11,1007,0.358695652173913,-0.2523380717642567,92.0
2,primavera,12,1008,0.08695652173913043,-1.021189299069938,92.0
2,Ésta,0,1009,,,
2,era,1,1010,0.023255813953488372,-1.6232492903979003,86.0
2,mi,2,1011,0.04819277108433735,-1.2955670999624789,83.0
2,visión,3,1012,0.0,-2.2174839442139063,83.0
2,humana,4,1013,0.0,-2.2174839442139063,83.0
2,frente,5,1014,0.0,-2.2174839442139063,83.0
2,a,6,1015,0.9036144578313253,0.9719712763997566,83.0
2,mi,7,1016,0.0,-2.2174839442139063,83.0
2,visión,8,1017,0.18072289156626506,-0.656417653650555,83.0
2,neurológica,9,1018,0.0,-2.2174839442139063,83.0
2,Por,0,1202,,,
2,qué,1,1203,0.8888888888888888,0.9030899869919433,90.0
2,se,2,1204,0.03333333333333333,-1.462397997898956,90.0
2,había,3,1205,0.0,-2.2528530309798933,90.0
2,desintegrado,4,1206,0.0,-2.2528530309798933,90.0
2,antes,5,1207,0.0,-2.2528530309798933,90.0
2,cómo,6,1208,0.0,-2.2528530309798933,90.0
2,podía,7,1209,0.011111111111111112,-1.9493900066449128,90.0
2,estar,8,1210,0.044444444444444446,-1.3324384599156054,90.0
2,tan,9,1211,0.25555555555555554,-0.4643469666832336,90.0
2,integrada,10,1212,0.011111111111111112,-1.9493900066449128,90.0
2,ahora,11,1213,0.17777777777777778,-0.6651117370750514,90.0
2,Yo,0,1214,,,
2,tenía,1,1215,0.011111111111111112,-1.9493900066449128,90.0
2,una,2,1216,0.3023255813953488,-0.3631779024128257,86.0
2,vigorosísima,3,1217,0.0,-2.232996110392154,86.0
2,sensación,4,1218,0.046511627906976744,-1.3117538610557544,86.0
2,de,5,1219,0.8953488372093024,0.9322482157331572,86.0
2,dos,6,1220,0.0,-2.232996110392154,86.0
2,formas,7,1221,0.046511627906976744,-1.3117538610557544,86.0
2,de,8,1222,0.5465116279069767,0.08103325090921823,86.0
2,pensamiento,9,1223,0.03488372093023256,-1.4419568376564116,86.0
2,Porque,0,1639,,,
2,lo,1,1640,0.0,-2.2121876044039577,82.0
2,que,2,1641,0.34146341463414637,-0.2852357284807492,82.0
2,vi,3,1642,0.012195121951219513,-1.9084850188786497,82.0
2,en,4,1643,0.3170731707317073,-0.3332146790353824,82.0
2,ella,5,1644,0.012195121951219513,-1.9084850188786497,82.0
2,lo,6,1645,0.024390243902439025,-1.6020599913279623,82.0
2,que,7,1646,0.24390243902439024,-0.4913616938342727,82.0
2,ella,8,1647,0.024390243902439025,-1.6020599913279623,82.0
2,me,9,1648,0.3902439024390244,-0.1938200260161128,82.0
2,mostró,10,1649,0.15853658536585366,-0.7249057384304185,82.0
2,lo,11,1650,0.06097560975609756,-1.187520720836463,82.0
2,veo,12,1651,0.012195121951219513,-1.9084850188786497,82.0
2,ahora,13,1652,0.036585365853658534,-1.420505836570779,82.0
2,en,14,1653,0.7195121951219512,0.4091241756245513,82.0
2,todos,15,1654,0.10975609756097561,-0.909080350681131,82.0
2,ellos,16,1655,0.036585365853658534,-1.420505836570779,82.0
2,A,0,1656,,,
2,medida,1,1657,0.0,-2.2174839442139063,83.0
2,que,2,1658,0.963855421686747,1.4259687322722812,83.0
2,continué,3,1659,0.0,-2.2174839442139063,83.0
2,viéndola,4,1660,0.0,-2.2174839442139063,83.0
2,su,5,1661,0.012048192771084338,-1.9138138523837167,83.0
2,personalidad,6,1662,0.012048192771084338,-1.9138138523837167,83.0
2,pareció,7,1663,0.012048192771084338,-1.9138138523837167,83.0
2,hacerse,8,1664,0.012048192771084338,-1.9138138523837167,83.0
2,más,9,1665,0.6385542168674698,0.24715461488112647,83.0
2,profunda,10,1666,0.012048192771084338,-1.9138138523837167,83.0
2,Estaba,0,1728,,,
2,destrozada,1,1729,0.0,-2.2068258760318495,81.0
2,pero,2,1730,0.07407407407407407,-1.0969100130080565,81.0
2,se,3,1731,0.0,-2.2068258760318495,81.0
2,comportaba,4,1732,0.0,-2.2068258760318495,81.0
2,con,5,1733,0.012345679012345678,-1.9030899869919435,81.0
2,mucha,6,1734,0.09876543209876543,-0.9602328731285124,81.0
2,dignidad,7,1735,0.04938271604938271,-1.2844307338445196,81.0
2,Era,0,1840,,,
2,un,1,1841,0.043010752688172046,-1.3473300153169505,93.0
2,símbolo,2,1842,0.0,-2.2624510897304293,92.0
2,propio,3,1843,0.0,-2.2624510897304293,92.0
2,o,4,1844,0.30434782608695654,-0.35902194264166787,92.0
2,un,5,1845,0.14130434782608695,-0.7836837389836047,92.0
2,recuerdo,6,1846,0.0,-2.2624510897304293,92.0
2,inconsciente,7,1847,0.0,-2.2624510897304293,92.0
2,del,8,1848,0.07608695652173914,-1.084320885700036,92.0
2,Eclesiastés,9,1849,0.0,-2.2624510897304293,92.0
2,o,10,1850,0.05434782608695652,-1.2405492482825997,92.0
2,una,11,1851,0.10869565217391304,-0.9138138523837167,92.0
2,alusión,12,1852,0.010869565217391304,-1.9590413923210934,92.0
2,a,13,1853,0.6956521739130435,0.3590219426416679,92.0
2,él,14,1854,0.05434782608695652,-1.2405492482825997,92.0
2,La,0,1954,,,
2,ayudaron,1,1955,0.0,-2.2227164711475833,84.0
2,muchísimo,2,1956,0.0,-2.2174839442139063,83.0
2,el,3,1957,0.0,-2.2174839442139063,83.0
2,apoyo,4,1958,0.012048192771084338,-1.9138138523837167,83.0
2,y,5,1959,0.08433734939759036,-1.0357155522665347,83.0
2,la,6,1960,0.6024096385542169,0.18045606445813145,83.0
2,comprensión,7,1961,0.060240963855421686,-1.1931245983544616,83.0
2,de,8,1962,0.7831325301204819,0.5576408515395495,83.0
2,una,9,1963,0.0,-2.2174839442139063,83.0
2,tía,10,1964,0.0,-2.2174839442139063,83.0
2,abuela,11,1965,0.060240963855421686,-1.1931245983544616,83.0
2,suya,12,1966,0.0963855421686747,-0.9719712763997564,83.0
2,Es,0,2013,,,
2,probable,1,2014,0.0,-2.294466226161593,99.0
2,que,2,2015,0.9795918367346939,1.6812412373755867,98.0
2,también,3,2016,0.0,-2.2900346113625183,98.0
2,la,4,2017,0.02040816326530612,-1.6812412373755872,98.0
2,ayudase,5,2018,0.0,-2.2900346113625183,98.0
2,el,6,2019,0.01020408163265306,-1.9867717342662448,98.0
2,que,7,2020,0.0,-2.2900346113625183,98.0
2,pudiese,8,2021,0.0,-2.2900346113625183,98.0
2,hablar,9,2022,0.01020408163265306,-1.9867717342662448,98.0
2,libremente,10,2023,0.0,-2.2900346113625183,98.0
2,conmigo,11,2024,0.01020408163265306,-1.9867717342662448,98.0
2,El,0,2437,,,
2,niño,1,2438,0.0,-2.271841606536499,94.0
2,sigue,2,2439,0.0,-2.271841606536499,94.0
2,la,3,2440,0.031914893617021274,-1.4819201376014313,94.0
2,Biblia,4,2441,0.0,-2.271841606536499,94.0
2,antes,5,2442,0.0,-2.271841606536499,94.0
2,de,6,2443,0.6170212765957447,0.20712549279565,94.0
2,seguir,7,2444,0.06382978723404255,-1.166331421766525,94.0
2,a,8,2445,0.32978723404255317,-0.30797885561930904,94.0
2,Euclides,9,2446,0.0,-2.271841606536499,94.0
2,Necesito,0,2759,,,
2,una,1,2760,0.0851063829787234,-1.0314084642516241,94.0
2,pauta,2,2761,0.0,-2.2671717284030137,93.0
2,un,3,2762,0.06451612903225806,-1.1613680022349748,93.0
2,dibujo,4,2763,0.0,-2.2671717284030137,93.0
2,como,5,2764,0.010752688172043012,-1.9637878273455551,93.0
2,el,6,2765,0.043010752688172046,-1.3473300153169505,93.0
2,que,7,2766,0.4731182795698925,-0.04674340354232618,93.0
2,hay,8,2767,0.021505376344086023,-1.6580113966571124,93.0
2,en,9,2768,0.8387096774193549,0.7160033436347992,93.0
2,esa,10,2769,0.021505376344086023,-1.6580113966571124,93.0
2,alfombra,11,2770,0.010752688172043012,-1.9637878273455551,93.0
3,Parece,0,68,,,
3,algo,1,69,0.0,-2.2528530309798933,90.0
3,digno,2,70,0.0,-2.2479732663618064,89.0
3,de,3,71,0.9325842696629213,1.1409268419924299,89.0
3,risa,4,72,0.0,-2.2479732663618064,89.0
3,pero,5,73,0.2696629213483146,-0.43270211493124955,89.0
3,créame,6,74,0.011235955056179775,-1.9444826721501687,89.0
3,que,7,75,0.8314606741573034,0.6931404606752951,89.0
3,era,8,76,0.0449438202247191,-1.3273589343863303,89.0
3,una,9,77,0.033707865168539325,-1.4573771965239053,89.0
3,cosa,10,78,0.14606741573033707,-0.7668702399739545,89.0
3,bastante,11,79,0.011235955056179775,-1.9444826721501687,89.0
3,impresionante,12,80,0.033707865168539325,-1.4573771965239053,89.0
3,Hasta,0,250,,,
3,daba,1,251,0.0,-2.298853076409707,100.0
3,la,2,252,0.2727272727272727,-0.4259687322722812,99.0
3,impresión,3,253,0.29292929292929293,-0.3827000421153008,99.0
3,de,4,254,0.8383838383838383,0.714958109720149,99.0
3,ser,5,255,0.1111111111111111,-0.9030899869919435,99.0
3,un,6,256,0.37373737373737376,-0.22418996543125888,99.0
3,poco,7,257,0.04040404040404041,-1.3756636139608853,99.0
3,frío,8,258,0.0,-2.294466226161593,99.0
3,de,9,259,0.010101010101010102,-1.9912260756924949,99.0
3,no,10,260,0.09090909090909091,-1.0,99.0
3,interesarle,11,261,0.0,-2.294466226161593,99.0
3,demasiado,12,262,0.010101010101010102,-1.9912260756924949,99.0
3,el,13,263,0.08080808080808081,-1.0559514053291499,99.0
3,partido,14,264,0.0,-2.294466226161593,99.0
3,Era,0,337,,,
3,una,1,338,0.30097087378640774,-0.3659708025969958,103.0
3,cosa,2,339,0.0,-2.298853076409707,100.0
3,bastante,3,340,0.0,-2.298853076409707,100.0
3,dramática,4,341,0.0,-2.298853076409707,100.0
3,permítame,5,342,0.0,-2.298853076409707,100.0
3,que,6,343,0.14,-0.7883704155653297,100.0
3,le,7,344,0.74,0.45425837176015815,100.0
3,diga,8,345,0.55,0.08715017571890027,100.0
3,Vio,0,606,,,
3,usted,1,607,0.020202020202020204,-1.6857417386022635,99.0
3,que,2,608,0.5567010309278351,0.09892530424338199,97.0
3,hay,3,609,0.041237113402061855,-1.3664229572259727,97.0
3,gente,4,610,0.061855670103092786,-1.18089014193745,97.0
3,que,5,611,0.8969072164948454,0.9395192526186187,97.0
3,cuando,6,612,0.0,-2.285557309007774,97.0
3,ve,7,613,0.010309278350515464,-1.9822712330395684,97.0
3,llorar,8,614,0.0,-2.285557309007774,97.0
3,a,9,615,0.8556701030927835,0.7729500566978357,97.0
3,otra,10,616,0.2268041237113402,-0.5326385825694938,97.0
3,persona,11,617,0.6597938144329897,0.2876660341059996,97.0
3,llora,12,618,0.15463917525773196,-0.7377225933280355,97.0
3,también,13,619,0.5670103092783505,0.11711339909634337,97.0
3,Pero,0,1249,,,
3,eso,1,1250,0.0,-2.3283796034387376,107.0
3,era,2,1251,0.05660377358490566,-1.2218487496163564,106.0
3,cierto,3,1252,0.009433962264150943,-2.0211892990699383,106.0
3,se,4,1253,0.009433962264150943,-2.0211892990699383,106.0
3,le,5,1254,0.009433962264150943,-2.0211892990699383,106.0
3,notaba,6,1255,0.05660377358490566,-1.2218487496163564,106.0
3,que,7,1256,0.27358490566037735,-0.42409272727352576,106.0
3,no,8,1257,0.2830188679245283,-0.403692337561129,106.0
3,era,9,1258,0.11320754716981132,-0.8939466075520739,106.0
3,un,10,1259,0.08490566037735849,-1.03252922482692,106.0
3,muchacho,11,1260,0.0,-2.3242824552976926,106.0
3,muy,12,1261,0.0660377358490566,-1.1505371545832932,106.0
3,normal,13,1262,0.02830188679245283,-1.5357159699855099,106.0
3,Recuerdo,0,1302,,,
3,que,1,1303,0.45,-0.0871501757189002,100.0
3,nos,2,1304,0.0,-2.294466226161593,99.0
3,sentamos,3,1305,0.0,-2.294466226161593,99.0
3,a,4,1306,0.1717171717171717,-0.6833649310054428,99.0
3,tomar,5,1307,0.10101010101010101,-0.9493900066449128,99.0
3,un,6,1308,0.3939393939393939,-0.18708664335714448,99.0
3,café,7,1309,0.35353535353535354,-0.2621119296336115,99.0
3,y,8,1310,0.2222222222222222,-0.5440680443502757,99.0
3,me,9,1311,0.09090909090909091,-1.0,99.0
3,esquivaba,10,1312,0.0,-2.294466226161593,99.0
3,la,11,1313,0.7777777777777778,0.5440680443502757,99.0
3,mirada,12,1314,0.7474747474747475,0.47129171105893863,99.0
3,Yo,0,1333,,,
3,le,1,1334,0.011235955056179775,-1.9444826721501687,89.0
3,hice,2,1335,0.011363636363636364,-1.9395192526186185,88.0
3,una,3,1336,0.4659090909090909,-0.05931400121598206,88.0
3,pregunta,4,1337,0.4090909090909091,-0.15970084286751185,88.0
3,y,5,1338,0.25,-0.4771212547196625,88.0
3,no,6,1339,0.125,-0.8450980400142569,88.0
3,me,7,1340,0.5454545454545454,0.07918124604762472,88.0
3,contestó,8,1341,0.2727272727272727,-0.4259687322722812,88.0
3,no,9,1342,0.07954545454545454,-1.0633869788643928,88.0
3,me,10,1343,0.19318181818181818,-0.6208094273408014,88.0
3,contestó,11,1344,0.03409090909090909,-1.4522976709946303,88.0
3,nada,12,1345,0.48863636363636365,-0.01974405819575713,88.0
3,Había,0,1346,,,
3,empezado,1,1347,0.0,-2.2528530309798933,90.0
3,a,2,1348,0.5777777777777777,0.13621974701798886,90.0
3,mirarme,3,1349,0.0,-2.2528530309798933,90.0
3,con,4,1350,0.28888888888888886,-0.39120662601306927,90.0
3,cierta,5,1351,0.011111111111111112,-1.9493900066449128,90.0
3,molesta,6,1352,0.011111111111111112,-1.9493900066449128,90.0
3,fijeza,7,1353,0.044444444444444446,-1.3324384599156054,90.0
3,El,0,1988,,,
3,sábado,1,1989,0.0,-2.2624510897304293,92.0
3,lo,2,1990,0.0,-2.2624510897304293,92.0
3,fui,3,1991,0.021739130434782608,-1.6532125137753437,92.0
3,a,4,1992,0.8478260869565217,0.7459665670122424,92.0
3,ver,5,1993,0.3695652173913043,-0.23194907652068217,92.0
3,con,6,1994,0.0,-2.2624510897304293,92.0
3,una,7,1995,0.09782608695652174,-0.964835582936749,92.0
3,curiosidad,8,1996,0.0,-2.2624510897304293,92.0
3,más,9,1997,0.0,-2.2624510897304293,92.0
3,humana,10,1998,0.0,-2.2624510897304293,92.0
3,que,11,1999,0.8913043478260869,0.9138138523837166,92.0
3,periodística,12,2000,0.0,-2.2624510897304293,92.0
3,Me,0,2285,,,
3,dijo,1,2286,0.07446808510638298,-1.0944212126043618,94.0
3,que,2,2287,0.925531914893617,1.0944212126043613,94.0
3,iba,3,2288,0.0,-2.271841606536499,94.0
3,a,4,2289,0.9787234042553191,1.6627578316815734,94.0
3,jugar,5,2290,0.02127659574468085,-1.662757831681574,94.0
3,al,6,2291,0.07446808510638298,-1.0944212126043618,94.0
3,día,7,2292,0.0,-2.271841606536499,94.0
3,siguiente,8,2293,0.2978723404255319,-0.3723859041996495,94.0
3,que,9,2294,0.0425531914893617,-1.3521825181113625,94.0
3,estaba,10,2295,0.031914893617021274,-1.4819201376014313,94.0
3,perfecto,11,2296,0.0,-2.271841606536499,94.0
3,Le,0,2318,,,
3,dije,1,2319,0.3258426966292135,-0.3157532524846875,89.0
3,que,2,2320,0.7752808988764045,0.5378190950732742,89.0
3,no,3,2321,0.39325842696629215,-0.1883257154726928,89.0
3,que,4,2322,0.33707865168539325,-0.2937307569224818,89.0
3,lamentablemente,5,2323,0.0,-2.2479732663618064,89.0
3,sólo,6,2324,0.0,-2.2479732663618064,89.0
3,hablaba,7,2325,0.0,-2.2479732663618064,89.0
3,castellano,8,2326,0.0,-2.2479732663618064,89.0
3,Empieza,0,2649,,,
3,el,1,2650,0.10465116279069768,-0.932248215733157,86.0
3,segundo,2,2651,0.011764705882352941,-1.9242792860618816,85.0
3,tiempo,3,2652,0.2235294117647059,-0.5407903345890397,85.0
3,y,4,2653,0.16470588235294117,-0.7051303130408373,85.0
3,el,5,2654,0.07058823529411765,-1.1194758409067977,85.0
3,Loco,6,2655,0.0,-2.2278867046136734,85.0
